id,repo,entity_type,capability_bucket,connection_strength,n_msgs,n_unique_speakers,difficulty
react-starter-kit_2016-07-08_issue_579,dvdzkwsk/react-redux-starter-kit,issue,,3,10,2,
react-starter-kit_2016-07-21_pr_197,kriasoft/react-starter-kit,pr,,3,12,3,
react-starter-kit_2016-07-24_issue_23,webpack/less-loader,issue,,3,84,2,
react-starter-kit_2016-07-24_issue_55,webpack/less-loader,issue,,3,84,2,
react-starter-kit_2016-07-25_issue_762,kriasoft/react-starter-kit,issue,,3,28,7,
react-starter-kit_2016-07-27_issue_762,kriasoft/react-starter-kit,issue,,3,4,2,
react-starter-kit_2016-07-27_pr_646,kriasoft/react-starter-kit,pr,,3,16,2,
react-starter-kit_2016-08-26_issue_5664,facebook/react,issue,,3,28,2,
react-starter-kit_2016-08-29_artifact_772,kriasoft/react-starter-kit,issue,,3,4,2,
react-starter-kit_2016-08-30_issue_20,alex3165/react-mapbox-gl,issue,,3,71,2,
react-starter-kit_2016-09-15_issue_4466,mui/material-ui,issue,,3,26,5,
react-starter-kit_2016-09-15_issue_5052,mui/material-ui,issue,,3,26,5,
react-starter-kit_2016-09-23_artifact_869,kriasoft/react-starter-kit,pr,,3,3,2,
react-starter-kit_2016-09-27_pr_883,kriasoft/react-starter-kit,pr,,3,22,3,
react-starter-kit_2016-09-29_issue_86,kriasoft/react-firebase-starter,issue,,2,6,2,
react-starter-kit_2016-10-03_pr_883,kriasoft/react-starter-kit,pr,,3,35,6,
react-starter-kit_2016-10-04_artifact_883,kriasoft/react-starter-kit,pr,,3,34,6,
react-starter-kit_2016-10-17_issue_916,kriasoft/react-starter-kit,issue,,3,4,2,
react-starter-kit_2016-11-10_pr_959,kriasoft/react-starter-kit,pr,,3,13,2,
react-starter-kit_2017-03-17_issue_1178,kriasoft/react-starter-kit,issue,,3,16,3,
react-starter-kit_2017-04-10_issue_1215,kriasoft/react-starter-kit,issue,,3,4,2,
react-starter-kit_2017-04-20_pr_642,kriasoft/react-starter-kit,pr,,3,7,4,
react-starter-kit_2017-05-07_pr_883,kriasoft/react-starter-kit,pr,,2,3,2,
react-starter-kit_2017-05-15_pr_1153,kriasoft/react-starter-kit,pr,,3,8,2,
react-starter-kit_2017-06-13_issue_1307,kriasoft/react-starter-kit,issue,,3,3,2,
react-starter-kit_2017-06-14_pr_1141,kriasoft/react-starter-kit,pr,,3,8,3,
react-starter-kit_2017-06-14_pr_1250,kriasoft/react-starter-kit,pr,,3,22,2,
react-starter-kit_2017-06-26_issue_1069,kriasoft/react-starter-kit,issue,,3,4,2,
react-starter-kit_2017-08-22_issue_622,svg/svgo,issue,,3,8,3,
react-starter-kit_2017-09-14_issue_1398,kriasoft/react-starter-kit,issue,,3,5,2,
react-starter-kit_2018-01-16_pr_1492,kriasoft/react-starter-kit,pr,,3,16,2,
react-starter-kit_2018-01-16_pr_1496,kriasoft/react-starter-kit,pr,,3,16,2,
react-starter-kit_2018-07-24_issue_1648,kriasoft/react-starter-kit,issue,,3,19,2,
shuup_2016-04-10_pr_396,shuup/shuup,pr,,3,7,2,
shuup_2016-04-13_pr_412,shuup/shuup,pr,,3,10,2,
shuup_2016-04-30_pr_441,shuup/shuup,pr,,3,4,2,
shuup_2016-09-06_pr_793,shuup/shuup,pr,,3,21,3,
shuup_2017-10-18_issue_1152,shuup/shuup,issue,,2,3,2,
shuup_2018-06-18_issue_1275,shuup/shuup,issue,,3,3,2,
shuup_2018-07-02_pr_1336,shuup/shuup,pr,,3,14,2,
shuup_2018-12-04_issue_1662,shuup/shuup,issue,,3,3,2,
shuup_2018-12-13_pr_1677,shuup/shuup,pr,,3,8,2,
shuup_2019-01-08_issue_1655,shuup/shuup,issue,,3,13,2,
shuup_2019-01-23_issue_1717,shuup/shuup,issue,,3,12,2,
shuup_2019-02-04_issue_1730,shuup/shuup,issue,,3,12,3,
shuup_2019-05-21_artifact_1882,shuup/shuup,issue,,3,3,2,
